# ;;;;;;Nedladdat från datavärdskapet för luft, SMHI, http://www.smhi.se/datavardluft, 2020-12-01 07:02:25
# ;;;;;;Tidsangivelser i UTC+1, Svensk normaltid
#
#Stationsnamn;Nationell stationskod;Klassificering;Longitud;Latitud
#Stockholm E4/E20 Lilla Essingen;18644;Urban Traffic;18.00439;59.325527
#
#Ämne;Ämnesbeskrivning;Enhet;Mäthöjd;Inlet-id
#NO2;Nitrogen dioxide;ug.m-3;2;344
#NOX as NO2;Nitrogen oxides;ug.m-3;2;345
#PM10;Particulate matter < 10 µm;ug.m-3;2;342
#PM2.5;Particulate matter < 2.5 µm;ug.m-3;2;343
#
Start;Slut;NO2 (344);NOX as NO2 (345);PM10 (342);PM2.5 (343)
2015-02-27 13:00;2015-02-27 14:00;59.7;126.8;35.3;17.6
2015-02-27 14:00;2015-02-27 15:00;52.4;105.1;37.6;21.1
2015-02-27 15:00;2015-02-27 16:00;48.8;91.1;36.4;25.0
2015-02-27 16:00;2015-02-27 17:00;44.0;76.9;37.6;22.3
2015-02-27 17:00;2015-02-27 18:00;35.6;60.8;30.5;18.4
2015-02-27 18:00;2015-02-27 19:00;35.5;59.6;28.1;18.7
2015-02-27 19:00;2015-02-27 20:00;34.5;59.0;23.6;17.7
2015-02-27 20:00;2015-02-27 21:00;27.9;44.1;21.7;16.2
2015-02-27 21:00;2015-02-27 22:00;20.9;31.6;21.9;14.7
2015-02-27 22:00;2015-02-27 23:00;16.3;24.1;22.5;17.3
2015-02-27 23:00;2015-02-28 00:00;11.3;15.1;23.7;16.6
2015-02-28 00:00;2015-02-28 01:00;13.5;19.9;24.8;20.0
2015-02-28 01:00;2015-02-28 02:00;10.2;14.9;23.7;22.1
2015-02-28 02:00;2015-02-28 03:00;7.70;10.2;23.7;17.0
2015-02-28 03:00;2015-02-28 04:00;10.0;14.3;23.8;19.0
2015-02-28 04:00;2015-02-28 05:00;8.50;11.8;24.5;20.2
2015-02-28 05:00;2015-02-28 06:00;9.00;12.2;26.1;19.8
2015-02-28 06:00;2015-02-28 07:00;13.1;19.9;28.1;19.6
2015-02-28 07:00;2015-02-28 08:00;15.7;23.7;30.1;21.3
2015-02-28 08:00;2015-02-28 09:00;21.1;33.1;31.7;20.8
2015-02-28 09:00;2015-02-28 10:00;22.4;37.0;32.4;19.8
2015-02-28 10:00;2015-02-28 11:00;23.8;38.5;34.2;20.5
2015-02-28 11:00;2015-02-28 12:00;25.9;44.3;32.8;21.7
2015-02-28 12:00;2015-02-28 13:00;30.6;51.8;33.6;19.5
2015-02-28 13:00;2015-02-28 14:00;25.8;42.7;36.0;18.6
2015-02-28 14:00;2015-02-28 15:00;26.1;44.6;43.7;16.8
2015-02-28 15:00;2015-02-28 16:00;25.0;41.1;37.5;16.7
2015-02-28 16:00;2015-02-28 17:00;27.7;44.3;36.3;18.1
2015-02-28 17:00;2015-02-28 18:00;39.8;66.2;34.3;19.1
2015-02-28 18:00;2015-02-28 19:00;42.4;72.1;30.8;20.5
2015-02-28 19:00;2015-02-28 20:00;29.6;46.5;28.8;21.8
2015-02-28 20:00;2015-02-28 21:00;33.5;53.7;29.7;21.8
2015-02-28 21:00;2015-02-28 22:00;33.8;51.5;28.2;20.1
2015-02-28 22:00;2015-02-28 23:00;20.9;28.2;23.0;17.9
2015-02-28 23:00;2015-03-01 00:00;14.2;19.2;17.6;12.3
2015-03-01 00:00;2015-03-01 01:00;24.0;35.3;17.6;9.30
2015-03-01 01:00;2015-03-01 02:00;22.9;36.7;15.3;8.50
2015-03-01 02:00;2015-03-01 03:00;19.5;29.9;13.6;5.70
2015-03-01 03:00;2015-03-01 04:00;17.1;26.5;14.8;6.30
2015-03-01 04:00;2015-03-01 05:00;17.3;26.4;14.9;7.10
2015-03-01 05:00;2015-03-01 06:00;19.6;29.9;17.2;7.80
2015-03-01 06:00;2015-03-01 07:00;24.6;42.1;19.5;7.90
2015-03-01 07:00;2015-03-01 08:00;22.4;38.0;18.0;7.20
2015-03-01 08:00;2015-03-01 09:00;21.7;37.8;17.6;9.40
2015-03-01 09:00;2015-03-01 10:00;27.1;49.1;59.8;11.1
2015-03-01 10:00;2015-03-01 11:00;35.6;64.8;105.9;14.4
2015-03-01 11:00;2015-03-01 12:00;35.7;68.2;108.6;11.7
2015-03-01 12:00;2015-03-01 13:00;33.8;63.6;130.3;13.4
2015-03-01 13:00;2015-03-01 14:00;37.1;66.9;117.6;
2015-03-01 14:00;2015-03-01 15:00;37.3;65.6;120.0;
2015-03-01 15:00;2015-03-01 16:00;34.3;56.4;129.1;16.0
2015-03-01 16:00;2015-03-01 17:00;34.6;58.1;100.3;16.5
2015-03-01 17:00;2015-03-01 18:00;41.4;70.0;43.0;17.6
2015-03-01 18:00;2015-03-01 19:00;46.2;82.3;52.0;17.1
2015-03-01 19:00;2015-03-01 20:00;41.4;72.3;29.3;12.7
2015-03-01 20:00;2015-03-01 21:00;32.6;53.3;23.0;9.20
2015-03-01 21:00;2015-03-01 22:00;29.7;49.1;18.1;7.00
2015-03-01 22:00;2015-03-01 23:00;25.0;40.7;16.1;7.80
2015-03-01 23:00;2015-03-02 00:00;18.0;27.8;11.3;7.40
2015-03-02 00:00;2015-03-02 01:00;11.7;15.9;11.4;5.30
2015-03-02 01:00;2015-03-02 02:00;11.7;16.7;10.3;2.00
2015-03-02 02:00;2015-03-02 03:00;13.5;19.3;11.4;3.30
2015-03-02 03:00;2015-03-02 04:00;13.9;21.2;7.20;4.80
2015-03-02 04:00;2015-03-02 05:00;26.9;48.2;12.9;3.50
2015-03-02 05:00;2015-03-02 06:00;37.8;73.8;14.4;4.80
2015-03-02 06:00;2015-03-02 07:00;48.2;96.8;12.3;6.60
2015-03-02 07:00;2015-03-02 08:00;48.3;94.9;13.6;4.60
2015-03-02 08:00;2015-03-02 09:00;52.1;103.3;9.20;4.90
2015-03-02 09:00;2015-03-02 10:00;52.7;113.4;27.5;3.40
2015-03-02 10:00;2015-03-02 11:00;49.0;101.6;101.2;8.80
2015-03-02 11:00;2015-03-02 12:00;42.9;80.0;85.9;6.50
2015-03-02 12:00;2015-03-02 13:00;43.3;78.6;82.7;6.40
2015-03-02 13:00;2015-03-02 14:00;46.9;81.3;65.3;8.10
2015-03-02 14:00;2015-03-02 15:00;37.4;62.1;75.5;6.30
2015-03-02 15:00;2015-03-02 16:00;51.3;96.2;88.5;15.1
2015-03-02 16:00;2015-03-02 17:00;64.9;124.9;100.3;17.0
2015-03-02 17:00;2015-03-02 18:00;70.4;131.8;73.1;8.40
2015-03-02 18:00;2015-03-02 19:00;69.9;127.9;51.6;6.70
2015-03-02 19:00;2015-03-02 20:00;67.6;126.7;44.8;
2015-03-02 20:00;2015-03-02 21:00;48.7;84.9;35.9;7.80
2015-03-02 21:00;2015-03-02 22:00;38.9;65.6;15.6;8.70
2015-03-02 22:00;2015-03-02 23:00;34.4;52.0;17.1;5.20
2015-03-02 23:00;2015-03-03 00:00;30.1;47.3;9.10;2.60
2015-03-03 00:00;2015-03-03 01:00;11.2;15.7;10.5;-2.50
2015-03-03 01:00;2015-03-03 02:00;9.60;16.9;14.6;1.60
2015-03-03 02:00;2015-03-03 03:00;11.7;20.4;18.6;
2015-03-03 03:00;2015-03-03 04:00;12.7;18.1;21.8;-1.10
2015-03-03 04:00;2015-03-03 05:00;12.8;19.1;21.2;2.90
2015-03-03 05:00;2015-03-03 06:00;23.8;42.9;25.3;2.90
2015-03-03 06:00;2015-03-03 07:00;57.3;119.7;21.4;8.60
2015-03-03 07:00;2015-03-03 08:00;59.4;122.5;;
2015-03-03 08:00;2015-03-03 09:00;79.7;198.5;;
2015-03-03 09:00;2015-03-03 10:00;99.8;274.6;29.3;8.20
2015-03-03 10:00;2015-03-03 11:00;77.5;173.2;25.7;6.80
2015-03-03 11:00;2015-03-03 12:00;110.5;280.3;57.3;8.20
2015-03-03 12:00;2015-03-03 13:00;119.8;311.0;60.2;7.30
2015-03-03 13:00;2015-03-03 14:00;109.3;268.1;51.2;6.40
2015-03-03 14:00;2015-03-03 15:00;107.7;261.2;51.9;7.90
2015-03-03 15:00;2015-03-03 16:00;90.7;215.1;28.8;3.10
2015-03-03 16:00;2015-03-03 17:00;82.4;228.4;10.4;4.80
2015-03-03 17:00;2015-03-03 18:00;62.7;158.8;8.70;2.00
2015-03-03 18:00;2015-03-03 19:00;59.4;148.2;14.9;2.40
2015-03-03 19:00;2015-03-03 20:00;47.2;97.6;12.0;2.20
2015-03-03 20:00;2015-03-03 21:00;34.5;66.4;7.40;1.70
2015-03-03 21:00;2015-03-03 22:00;42.2;87.8;7.50;1.80
2015-03-03 22:00;2015-03-03 23:00;26.4;50.5;3.10;1.10
2015-03-03 23:00;2015-03-04 00:00;20.4;36.6;3.70;1.80
2015-03-04 00:00;2015-03-04 01:00;17.2;27.5;4.90;0.0
2015-03-04 01:00;2015-03-04 02:00;19.8;37.2;5.70;1.40
2015-03-04 02:00;2015-03-04 03:00;13.2;23.4;7.60;1.60
2015-03-04 03:00;2015-03-04 04:00;12.8;21.3;6.80;0.400
2015-03-04 04:00;2015-03-04 05:00;19.0;30.9;8.20;2.00
2015-03-04 05:00;2015-03-04 06:00;34.4;65.2;11.2;2.50
2015-03-04 06:00;2015-03-04 07:00;70.1;169.1;13.1;4.80
2015-03-04 07:00;2015-03-04 08:00;79.1;205.3;13.3;4.20
2015-03-04 08:00;2015-03-04 09:00;80.5;215.3;13.6;4.70
2015-03-04 09:00;2015-03-04 10:00;67.3;181.6;25.8;4.20
2015-03-04 10:00;2015-03-04 11:00;63.7;144.3;87.3;7.90
2015-03-04 11:00;2015-03-04 12:00;71.1;169.4;84.9;7.30
2015-03-04 12:00;2015-03-04 13:00;64.3;142.0;77.7;7.20
2015-03-04 13:00;2015-03-04 14:00;63.4;134.9;81.1;6.10
2015-03-04 14:00;2015-03-04 15:00;80.6;175.9;81.3;7.40
2015-03-04 15:00;2015-03-04 16:00;90.5;201.4;95.3;15.3
2015-03-04 16:00;2015-03-04 17:00;94.5;233.7;61.6;5.60
2015-03-04 17:00;2015-03-04 18:00;110.8;262.5;115.7;11.3
2015-03-04 18:00;2015-03-04 19:00;91.8;193.6;114.6;11.6
2015-03-04 19:00;2015-03-04 20:00;84.0;170.5;96.5;10.3
2015-03-04 20:00;2015-03-04 21:00;80.1;166.9;59.4;8.50
2015-03-04 21:00;2015-03-04 22:00;86.3;177.2;32.9;9.70
2015-03-04 22:00;2015-03-04 23:00;75.9;149.9;22.6;7.00
2015-03-04 23:00;2015-03-05 00:00;36.0;53.4;12.2;2.70
2015-03-05 00:00;2015-03-05 01:00;33.8;51.4;9.60;4.00
2015-03-05 01:00;2015-03-05 02:00;27.4;43.3;8.30;3.60
2015-03-05 02:00;2015-03-05 03:00;24.7;40.0;7.30;3.00
2015-03-05 03:00;2015-03-05 04:00;22.2;40.7;8.70;4.00
2015-03-05 04:00;2015-03-05 05:00;33.3;68.4;9.70;4.70
2015-03-05 05:00;2015-03-05 06:00;61.0;160.9;11.3;5.90
2015-03-05 06:00;2015-03-05 07:00;97.5;318.0;13.4;7.80
2015-03-05 07:00;2015-03-05 08:00;94.5;330.1;17.2;7.30
2015-03-05 08:00;2015-03-05 09:00;78.8;254.0;21.1;5.60
2015-03-05 09:00;2015-03-05 10:00;79.8;271.1;16.1;6.60
2015-03-05 10:00;2015-03-05 11:00;86.7;270.2;43.6;7.30
2015-03-05 11:00;2015-03-05 12:00;59.3;147.5;75.8;5.40
2015-03-05 12:00;2015-03-05 13:00;41.9;86.8;62.1;4.00
2015-03-05 13:00;2015-03-05 14:00;70.2;163.6;89.2;7.50
2015-03-05 14:00;2015-03-05 15:00;78.6;161.1;107.7;21.1
2015-03-05 15:00;2015-03-05 16:00;97.1;194.5;102.1;5.90
2015-03-05 16:00;2015-03-05 17:00;103.2;217.4;78.8;2.50
2015-03-05 17:00;2015-03-05 18:00;82.9;134.0;67.4;3.20
2015-03-05 18:00;2015-03-05 19:00;61.6;91.0;54.2;5.50
2015-03-05 19:00;2015-03-05 20:00;37.0;49.9;46.5;2.70
2015-03-05 20:00;2015-03-05 21:00;33.6;47.2;41.8;4.40
2015-03-05 21:00;2015-03-05 22:00;21.9;28.2;24.3;2.80
2015-03-05 22:00;2015-03-05 23:00;19.0;25.1;17.4;3.30
2015-03-05 23:00;2015-03-06 00:00;13.3;16.7;10.1;3.50
2015-03-06 00:00;2015-03-06 01:00;12.7;18.1;10.5;3.10
2015-03-06 01:00;2015-03-06 02:00;11.3;14.4;11.4;1.70
2015-03-06 02:00;2015-03-06 03:00;10.4;13.3;7.90;3.90
2015-03-06 03:00;2015-03-06 04:00;8.30;11.0;9.50;3.50
2015-03-06 04:00;2015-03-06 05:00;11.5;17.7;12.9;4.70
2015-03-06 05:00;2015-03-06 06:00;20.7;33.0;15.1;4.70
2015-03-06 06:00;2015-03-06 07:00;50.2;103.3;18.2;6.30
2015-03-06 07:00;2015-03-06 08:00;60.1;127.6;15.0;6.50
2015-03-06 08:00;2015-03-06 09:00;69.8;158.1;18.3;7.60
2015-03-06 09:00;2015-03-06 10:00;65.6;143.4;19.2;6.30
2015-03-06 10:00;2015-03-06 11:00;57.8;107.8;19.5;6.00
2015-03-06 11:00;2015-03-06 12:00;69.8;151.3;16.4;9.10
2015-03-06 12:00;2015-03-06 13:00;69.4;152.7;14.4;5.70
2015-03-06 13:00;2015-03-06 14:00;71.2;160.1;29.0;6.30
2015-03-06 14:00;2015-03-06 15:00;68.7;156.4;46.8;6.60
2015-03-06 15:00;2015-03-06 16:00;60.6;145.6;29.3;5.20
2015-03-06 16:00;2015-03-06 17:00;61.8;145.4;28.8;5.90
2015-03-06 17:00;2015-03-06 18:00;84.3;192.6;38.7;7.70
2015-03-06 18:00;2015-03-06 19:00;72.0;140.4;22.9;5.80
2015-03-06 19:00;2015-03-06 20:00;54.4;92.6;17.4;6.90
2015-03-06 20:00;2015-03-06 21:00;42.1;65.2;12.8;3.90
2015-03-06 21:00;2015-03-06 22:00;28.6;36.1;8.30;4.50
2015-03-06 22:00;2015-03-06 23:00;39.3;52.2;8.60;6.40
2015-03-06 23:00;2015-03-07 00:00;35.5;43.0;12.7;5.80
2015-03-07 00:00;2015-03-07 01:00;20.5;25.6;10.9;4.40
2015-03-07 01:00;2015-03-07 02:00;12.7;14.2;9.80;2.70
2015-03-07 02:00;2015-03-07 03:00;9.10;10.6;9.00;5.00
2015-03-07 03:00;2015-03-07 04:00;19.4;25.7;9.80;4.20
2015-03-07 04:00;2015-03-07 05:00;11.4;15.5;11.0;4.00
2015-03-07 05:00;2015-03-07 06:00;9.40;13.9;8.70;2.50
2015-03-07 06:00;2015-03-07 07:00;11.6;17.0;10.2;0.400
2015-03-07 07:00;2015-03-07 08:00;22.4;35.2;13.8;2.30
2015-03-07 08:00;2015-03-07 09:00;15.5;23.4;12.3;3.80
2015-03-07 09:00;2015-03-07 10:00;14.7;23.0;19.8;3.90
2015-03-07 10:00;2015-03-07 11:00;20.3;33.0;25.9;7.20
2015-03-07 11:00;2015-03-07 12:00;21.2;35.8;27.9;5.20
2015-03-07 12:00;2015-03-07 13:00;19.8;34.1;33.3;10.2
2015-03-07 13:00;2015-03-07 14:00;15.0;24.9;37.7;8.40
2015-03-07 14:00;2015-03-07 15:00;15.3;24.6;37.1;8.20
2015-03-07 15:00;2015-03-07 16:00;20.0;30.8;49.6;9.40
2015-03-07 16:00;2015-03-07 17:00;24.2;37.4;66.8;10.5
2015-03-07 17:00;2015-03-07 18:00;23.7;35.0;53.4;11.2
2015-03-07 18:00;2015-03-07 19:00;21.6;32.0;47.6;12.2
2015-03-07 19:00;2015-03-07 20:00;19.6;26.9;35.3;10.8
2015-03-07 20:00;2015-03-07 21:00;16.2;21.7;27.5;10.4
2015-03-07 21:00;2015-03-07 22:00;14.5;19.2;27.1;8.50
2015-03-07 22:00;2015-03-07 23:00;11.5;14.7;21.6;8.20
2015-03-07 23:00;2015-03-08 00:00;11.0;14.4;19.8;4.10
2015-03-08 00:00;2015-03-08 01:00;10.1;13.0;14.4;2.90
2015-03-08 01:00;2015-03-08 02:00;8.70;11.3;14.9;3.90
2015-03-08 02:00;2015-03-08 03:00;7.10;9.30;16.5;6.90
2015-03-08 03:00;2015-03-08 04:00;6.20;7.90;14.7;5.50
2015-03-08 04:00;2015-03-08 05:00;5.80;7.50;13.8;7.80
2015-03-08 05:00;2015-03-08 06:00;6.10;8.30;14.0;8.30
2015-03-08 06:00;2015-03-08 07:00;6.70;9.90;11.7;5.50
2015-03-08 07:00;2015-03-08 08:00;8.50;13.7;15.9;5.10
2015-03-08 08:00;2015-03-08 09:00;8.60;13.5;25.5;6.50
2015-03-08 09:00;2015-03-08 10:00;12.1;20.2;39.0;10.2
2015-03-08 10:00;2015-03-08 11:00;15.7;26.1;69.8;11.6
2015-03-08 11:00;2015-03-08 12:00;21.1;35.7;92.9;14.6
2015-03-08 12:00;2015-03-08 13:00;21.9;31.9;89.1;13.7
2015-03-08 13:00;2015-03-08 14:00;34.0;46.5;97.1;14.9
2015-03-08 14:00;2015-03-08 15:00;30.1;43.0;92.6;12.1
2015-03-08 15:00;2015-03-08 16:00;30.0;43.6;94.1;14.9
2015-03-08 16:00;2015-03-08 17:00;29.2;44.6;88.3;16.0
2015-03-08 17:00;2015-03-08 18:00;34.0;55.1;99.1;16.3
2015-03-08 18:00;2015-03-08 19:00;26.9;42.4;73.9;10.1
2015-03-08 19:00;2015-03-08 20:00;20.6;32.1;56.9;8.20
2015-03-08 20:00;2015-03-08 21:00;17.4;27.2;43.6;12.8
2015-03-08 21:00;2015-03-08 22:00;17.0;26.5;38.4;9.20
2015-03-08 22:00;2015-03-08 23:00;12.4;18.3;31.5;9.70
2015-03-08 23:00;2015-03-09 00:00;12.7;18.2;22.3;7.60
2015-03-09 00:00;2015-03-09 01:00;9.20;13.3;17.8;4.50
2015-03-09 01:00;2015-03-09 02:00;7.00;9.80;16.6;5.30
2015-03-09 02:00;2015-03-09 03:00;6.60;11.5;10.6;3.30
2015-03-09 03:00;2015-03-09 04:00;9.70;14.9;9.10;1.40
2015-03-09 04:00;2015-03-09 05:00;15.1;25.4;12.0;1.90
2015-03-09 05:00;2015-03-09 06:00;33.5;64.3;36.2;6.00
2015-03-09 06:00;2015-03-09 07:00;64.8;165.2;44.5;8.30
2015-03-09 07:00;2015-03-09 08:00;56.1;153.2;33.7;6.80
2015-03-09 08:00;2015-03-09 09:00;46.1;119.1;44.4;7.10
2015-03-09 09:00;2015-03-09 10:00;47.3;122.8;98.7;9.20
2015-03-09 10:00;2015-03-09 11:00;41.5;92.8;144.3;35.2
2015-03-09 11:00;2015-03-09 12:00;43.2;88.9;117.6;17.2
2015-03-09 12:00;2015-03-09 13:00;46.6;91.8;115.3;10.3
2015-03-09 13:00;2015-03-09 14:00;50.8;99.1;126.7;10.1
2015-03-09 14:00;2015-03-09 15:00;53.1;104.5;128.6;6.20
2015-03-09 15:00;2015-03-09 16:00;56.0;110.1;129.2;8.70
2015-03-09 16:00;2015-03-09 17:00;86.4;191.8;174.5;12.2
2015-03-09 17:00;2015-03-09 18:00;76.7;132.3;171.9;13.2
2015-03-09 18:00;2015-03-09 19:00;69.5;101.0;164.1;13.3
2015-03-09 19:00;2015-03-09 20:00;57.3;75.4;165.5;10.0
2015-03-09 20:00;2015-03-09 21:00;57.8;68.9;101.5;9.60
2015-03-09 21:00;2015-03-09 22:00;43.2;49.2;80.5;7.40
2015-03-09 22:00;2015-03-09 23:00;33.4;38.3;57.8;4.60
2015-03-09 23:00;2015-03-10 00:00;25.0;30.7;27.8;3.70
2015-03-10 00:00;2015-03-10 01:00;23.9;27.3;23.5;2.80
2015-03-10 01:00;2015-03-10 02:00;20.5;25.6;23.8;3.80
2015-03-10 02:00;2015-03-10 03:00;23.7;30.5;26.4;2.70
2015-03-10 03:00;2015-03-10 04:00;30.2;40.2;21.0;3.00
2015-03-10 04:00;2015-03-10 05:00;25.1;34.2;24.1;2.90
2015-03-10 05:00;2015-03-10 06:00;29.6;46.6;44.3;5.00
2015-03-10 06:00;2015-03-10 07:00;43.5;79.1;58.9;7.10
2015-03-10 07:00;2015-03-10 08:00;41.1;70.9;39.5;7.70
2015-03-10 08:00;2015-03-10 09:00;46.6;95.5;19.2;6.20
2015-03-10 09:00;2015-03-10 10:00;30.3;56.2;36.9;9.30
2015-03-10 10:00;2015-03-10 11:00;27.7;48.1;60.0;6.80
2015-03-10 11:00;2015-03-10 12:00;28.8;54.0;74.1;5.00
2015-03-10 12:00;2015-03-10 13:00;29.2;52.8;101.4;9.50
2015-03-10 13:00;2015-03-10 14:00;31.0;52.7;228.9;9.40
2015-03-10 14:00;2015-03-10 15:00;33.0;57.0;139.4;15.4
2015-03-10 15:00;2015-03-10 16:00;37.7;65.9;111.0;12.3
2015-03-10 16:00;2015-03-10 17:00;38.9;66.0;89.7;11.9
2015-03-10 17:00;2015-03-10 18:00;29.2;46.7;81.6;11.2
2015-03-10 18:00;2015-03-10 19:00;26.0;42.7;71.0;10.3
2015-03-10 19:00;2015-03-10 20:00;22.6;36.2;58.6;10.4
2015-03-10 20:00;2015-03-10 21:00;20.3;32.0;36.9;10.1
2015-03-10 21:00;2015-03-10 22:00;18.6;29.0;32.9;8.40
2015-03-10 22:00;2015-03-10 23:00;14.4;21.7;23.2;8.40
2015-03-10 23:00;2015-03-11 00:00;10.6;15.5;18.3;8.10
2015-03-11 00:00;2015-03-11 01:00;9.50;14.3;16.5;6.40
2015-03-11 01:00;2015-03-11 02:00;8.20;12.7;15.4;7.20
2015-03-11 02:00;2015-03-11 03:00;10.1;18.3;14.5;4.90
2015-03-11 03:00;2015-03-11 04:00;16.2;25.2;14.5;5.20
2015-03-11 04:00;2015-03-11 05:00;29.3;48.7;61.2;5.80
2015-03-11 05:00;2015-03-11 06:00;26.9;56.1;14.2;5.00
2015-03-11 06:00;2015-03-11 07:00;80.1;204.9;26.3;5.60
2015-03-11 07:00;2015-03-11 08:00;61.3;148.8;27.6;3.30
2015-03-11 08:00;2015-03-11 09:00;39.3;95.2;53.3;5.10
2015-03-11 09:00;2015-03-11 10:00;47.1;116.8;61.4;5.10
2015-03-11 10:00;2015-03-11 11:00;35.0;77.4;82.1;14.7
2015-03-11 11:00;2015-03-11 12:00;44.2;90.8;109.2;9.10
2015-03-11 12:00;2015-03-11 13:00;53.9;109.4;108.3;2.20
2015-03-11 13:00;2015-03-11 14:00;48.0;101.2;83.2;3.60
2015-03-11 14:00;2015-03-11 15:00;53.2;107.8;96.7;5.40
2015-03-11 15:00;2015-03-11 16:00;49.0;94.5;104.5;1.90
2015-03-11 16:00;2015-03-11 17:00;60.9;119.9;78.9;4.00
2015-03-11 17:00;2015-03-11 18:00;66.0;121.9;106.2;6.50
2015-03-11 18:00;2015-03-11 19:00;63.2;114.2;127.8;8.10
2015-03-11 19:00;2015-03-11 20:00;70.7;127.1;113.6;9.50
2015-03-11 20:00;2015-03-11 21:00;62.4;104.4;79.7;4.40
2015-03-11 21:00;2015-03-11 22:00;68.3;107.5;94.7;7.90
2015-03-11 22:00;2015-03-11 23:00;65.6;118.6;84.4;11.5
2015-03-11 23:00;2015-03-12 00:00;56.0;83.2;53.2;6.60
2015-03-12 00:00;2015-03-12 01:00;60.4;92.3;57.4;6.70
2015-03-12 01:00;2015-03-12 02:00;51.0;79.8;50.3;5.70
2015-03-12 02:00;2015-03-12 03:00;57.6;99.9;41.1;5.30
2015-03-12 03:00;2015-03-12 04:00;54.9;105.6;40.5;5.60
2015-03-12 04:00;2015-03-12 05:00;51.8;88.8;34.7;6.70
2015-03-12 05:00;2015-03-12 06:00;53.8;102.8;30.9;5.40
2015-03-12 06:00;2015-03-12 07:00;60.5;123.2;38.7;6.00
2015-03-12 07:00;2015-03-12 08:00;69.7;159.3;51.5;8.80
2015-03-12 08:00;2015-03-12 09:00;70.7;150.3;62.2;9.00
2015-03-12 09:00;2015-03-12 10:00;71.9;163.0;89.6;6.30
2015-03-12 10:00;2015-03-12 11:00;87.7;215.8;162.3;10.4
2015-03-12 11:00;2015-03-12 12:00;82.2;187.1;182.8;5.60
2015-03-12 12:00;2015-03-12 13:00;55.9;107.4;141.0;6.40
2015-03-12 13:00;2015-03-12 14:00;56.9;104.5;122.8;8.40
2015-03-12 14:00;2015-03-12 15:00;57.7;107.8;138.1;7.30
2015-03-12 15:00;2015-03-12 16:00;65.8;131.4;148.4;8.50
2015-03-12 16:00;2015-03-12 17:00;54.2;96.5;171.3;5.50
2015-03-12 17:00;2015-03-12 18:00;79.7;145.1;134.9;12.1
2015-03-12 18:00;2015-03-12 19:00;59.3;83.7;118.6;8.60
2015-03-12 19:00;2015-03-12 20:00;46.5;64.9;99.9;7.00
2015-03-12 20:00;2015-03-12 21:00;43.2;61.6;51.7;8.10
2015-03-12 21:00;2015-03-12 22:00;37.6;49.6;29.4;6.30
2015-03-12 22:00;2015-03-12 23:00;37.7;58.5;20.0;4.50
2015-03-12 23:00;2015-03-13 00:00;25.2;34.5;13.6;3.00
2015-03-13 00:00;2015-03-13 01:00;16.9;20.2;11.1;3.00
2015-03-13 01:00;2015-03-13 02:00;16.5;19.9;10.7;3.60
2015-03-13 02:00;2015-03-13 03:00;17.1;21.4;8.10;3.00
2015-03-13 03:00;2015-03-13 04:00;22.9;33.4;7.00;2.70
2015-03-13 04:00;2015-03-13 05:00;23.2;40.0;6.10;2.80
2015-03-13 05:00;2015-03-13 06:00;58.3;129.0;11.1;4.10
2015-03-13 06:00;2015-03-13 07:00;105.0;315.0;20.0;6.80
2015-03-13 07:00;2015-03-13 08:00;74.2;210.9;20.2;5.50
2015-03-13 08:00;2015-03-13 09:00;77.0;228.6;38.5;6.50
2015-03-13 09:00;2015-03-13 10:00;41.8;86.9;32.6;4.30
2015-03-13 10:00;2015-03-13 11:00;35.6;71.0;27.7;3.10
2015-03-13 11:00;2015-03-13 12:00;25.4;49.1;41.0;-1.30
2015-03-13 12:00;2015-03-13 13:00;16.1;30.4;61.2;3.10
2015-03-13 13:00;2015-03-13 14:00;28.0;55.5;100.3;1.80
2015-03-13 14:00;2015-03-13 15:00;36.6;66.8;85.9;4.00
2015-03-13 15:00;2015-03-13 16:00;22.3;35.7;60.9;4.20
2015-03-13 16:00;2015-03-13 17:00;21.9;32.7;65.4;5.90
2015-03-13 17:00;2015-03-13 18:00;29.7;44.5;58.7;12.2
2015-03-13 18:00;2015-03-13 19:00;24.9;36.3;37.2;8.70
2015-03-13 19:00;2015-03-13 20:00;26.3;41.1;31.1;7.30
2015-03-13 20:00;2015-03-13 21:00;37.3;63.0;24.4;8.20
2015-03-13 21:00;2015-03-13 22:00;50.2;84.3;25.1;9.80
2015-03-13 22:00;2015-03-13 23:00;47.8;75.4;24.4;8.40
2015-03-13 23:00;2015-03-14 00:00;37.9;61.0;19.5;6.90
2015-03-14 00:00;2015-03-14 01:00;20.8;26.5;40.7;7.10
2015-03-14 01:00;2015-03-14 02:00;21.4;27.6;16.3;6.50
2015-03-14 02:00;2015-03-14 03:00;22.3;32.0;14.2;5.80
2015-03-14 03:00;2015-03-14 04:00;19.7;27.6;11.5;2.90
2015-03-14 04:00;2015-03-14 05:00;16.0;20.7;13.5;6.70
2015-03-14 05:00;2015-03-14 06:00;21.3;33.2;12.7;4.20
2015-03-14 06:00;2015-03-14 07:00;20.9;30.3;14.8;6.70
2015-03-14 07:00;2015-03-14 08:00;22.1;36.8;14.9;8.30
2015-03-14 08:00;2015-03-14 09:00;24.3;44.5;17.4;6.60
2015-03-14 09:00;2015-03-14 10:00;28.2;53.1;19.3;6.10
2015-03-14 10:00;2015-03-14 11:00;28.0;51.3;33.4;3.90
2015-03-14 11:00;2015-03-14 12:00;14.0;22.1;35.1;11.5
